sep=,
node,bidir_probs,deeprank_probs,ns_paths,min_depths,max_depths,in_degrees,pageranks
Australia,0.625,0.0007902200470258814,28,4,5,0.0069131349564171924,0.0007055083521353497
Multiplayer video game,0.6666666666666666,0.00019537952587488192,6,4,5,0.0006011421701232341,7.887504677795589e-05
Spiral model,0.5833333333333334,0.001456876456876457,3,4,5,0.0006011421701232341,0.0001275456510013403
Automation,0.7083333333333334,0.0038162482115732814,24,3,5,0.0021039975954313195,0.0002166211684600402
Software analyst,0.8214285714285714,0.00021240650117462917,14,4,5,0.0006011421701232341,9.737699997586306e-05
Corporation,0.8504672897196262,0.00630516211288535,107,4,5,0.010519987977156597,0.004908471934777828
Ogg,1.0,0.00016826356654291876,6,4,5,0.0009017132551848512,0.00014348967421754167
Trade association,0.6875,0.00023820667895722397,8,4,5,0.0006011421701232341,9.936901181303105e-05
Numerical digit,0.868421052631579,0.0006648518867316782,19,4,5,0.0021039975954313195,0.0005092733627421155
Web hosting service,0.6785714285714286,0.0020896994440733523,14,4,5,0.0012022843402464682,0.00013865847000218303
Asynchronous module definition,1.0,0.005494505494505495,1,3,3,0.00030057108506161706,5.773466947698365e-05
List of islands of Indonesia,0.5,8.69633163683507e-05,3,4,5,0.0006011421701232341,0.00010698224218290389
Punctuation,0.9,0.00012404703966604672,5,4,5,0.0006011421701232341,0.00014952207001366432
Kaw people,0.6071428571428571,9.595581026278812e-05,7,4,5,0.0012022843402464682,9.31355875964307e-05
Runtime system,0.618421052631579,0.0018285629154925855,38,3,5,0.003907424105801022,0.00016029074173465628
Standard Generalized Markup Language,0.5040322580645161,0.0008325104934365842,31,4,5,0.0012022843402464682,0.00011449235353756436
Forecasting,0.4375,5.852515853171634e-05,4,4,5,0.00030057108506161706,5.9714455407476674e-05
Korean Peninsula,0.8571428571428571,3.509899434287546e-05,7,4,5,0.0021039975954313195,0.00018382430505150716
Influenza,0.5,2.4219783945184403e-05,3,4,5,0.00030057108506161706,5.616427119023806e-05
Real estate,0.7291666666666666,0.00018701816921947963,24,4,5,0.0012022843402464682,0.0002900993501732771
Google Allo,0.36538461538461536,0.0007418228590833344,13,3,5,0.00030057108506161706,7.027596641206672e-05
Danish language,0.5833333333333334,7.578110472306485e-05,12,4,5,0.0009017132551848512,0.00013511502077581786
Retail,0.7440476190476191,0.0014459763226164148,42,4,5,0.0063119927862939585,0.0006820143945069707
Natural resource,0.8863636363636364,0.00022654536789030815,22,4,5,0.0027051397655545534,0.0006789981861993742
Software engineer,0.8055555555555556,0.0003125414720507645,18,4,5,0.0018034265103697023,0.0001485631403624054
Google OnHub,0.5,0.0001453187036711064,3,4,5,0.00030057108506161706,6.318136722382916e-05
Regional power,0.9,5.45193002433339e-05,10,4,5,0.0024045686804929365,0.00040204251677455384
Linus Torvalds,0.325,0.00018729078848124384,25,4,5,0.0009017132551848512,7.584186503816468e-05
Login session,0.9,0.00021926146560783026,5,4,5,0.00030057108506161706,6.154114644296996e-05
National Medal of Science,0.8076923076923077,0.00014492607715544016,13,4,5,0.0006011421701232341,8.927571998910526e-05
Douglas Crockford,0.3888888888888889,0.0032495174392036114,9,3,5,0.0009017132551848512,7.791233726757774e-05
Cellular network,0.5483870967741935,0.00045300645597474884,31,4,5,0.0036068530207394047,0.00033528407381753887
Diane Sawyer,0.5,0.0008012820512820513,1,4,4,0.00030057108506161706,7.109960023113834e-05
Cisco Jasper,0.35,7.404626872330221e-05,5,4,5,0.00030057108506161706,6.168221816201746e-05
Retail clinic,0.75,0.0007211538461538462,2,4,5,0.0006011421701232341,8.895308956854748e-05
Smalltalk,0.7125,0.0009536372338728118,80,4,5,0.0033062819356777877,0.00023474111707139916
Monetization,0.95,0.00010909683553707083,10,4,5,0.00030057108506161706,9.469732857230717e-05
Runtime library,0.8928571428571429,0.0006765040934191937,14,4,5,0.0012022843402464682,0.00013245080125574035
James Gosling,0.4807692307692308,0.0002141008554165338,13,4,5,0.0006011421701232341,7.354597610857967e-05
Referential transparency,0.4431818181818182,0.0002871080324334895,22,4,5,0.0009017132551848512,9.130460019943215e-05
E-commerce payment system,0.46875,0.00038393622408006194,8,4,5,0.0006011421701232341,0.00010682582858717367
Android TV,0.6439393939393939,0.0001889464906381289,33,4,5,0.0006011421701232341,8.72724200036049e-05
Public company,0.9146341463414634,0.0010479711101073848,41,4,5,0.004508566275924256,0.0011834160583986298
Forbes,0.6022727272727273,0.0008380132909823166,22,4,5,0.003907424105801022,0.00032296414995506005
Object-oriented programming,0.6348167539267016,0.0047398496135371655,191,3,5,0.018635407273820258,0.0010244504039405922
Yahoo! Answers,0.35,8.205908923612273e-05,5,4,5,0.0006011421701232341,7.77513277446995e-05
DuckDuckGo,0.5,2.4219783945184403e-05,3,4,5,0.00030057108506161706,5.616427119023806e-05
Firefox OS,0.44642857142857145,0.0003129065747761102,14,4,5,0.0009017132551848512,0.00012681180343061688
Sandbox (computer security),0.625,0.0018582837727471946,8,3,5,0.0009017132551848512,6.715491354127434e-05
Four Asian Tigers,0.5,4.682817182817183e-05,2,4,5,0.0006011421701232341,0.00011143299217730056
Pluralism (political philosophy),1.0,1.1690572331304597e-05,4,4,5,0.00030057108506161706,7.993068368877161e-05
Steve Chen,0.3,3.893151316737456e-05,5,4,5,0.0006011421701232341,6.812330614095299e-05
Sundar Pichai,0.3068181818181818,0.0008178382967254296,22,3,5,0.0012022843402464682,0.00010323708793258835
Clearwire,0.4166666666666667,0.0016151360518136832,3,3,5,0.0006011421701232341,7.663857439100626e-05
Fortune (magazine),0.75,0.0007767831069768902,12,4,5,0.0018034265103697023,0.0003150368435553887
Dutch East Indies,0.6,0.00012458873442855136,5,4,5,0.0012022843402464682,0.0001503931112680944
Static web page,0.43351063829787234,0.004791132276138331,47,3,5,0.0012022843402464682,0.00010036751845562737
License,0.7333333333333333,0.001835603953038535,30,4,5,0.0027051397655545534,0.00036462876436283115
Telerik,1.0,0.0016873374210330731,3,3,5,0.00030057108506161706,5.5823544598268273e-05
Mathematical object,0.65,0.000392779481321148,10,4,5,0.0015028554253080852,0.000356167714534646
VP8,0.55,0.00010928399086293823,5,4,5,0.0006011421701232341,6.825411969762993e-05
Server-side,0.5857843137254902,0.005969140223879486,51,3,5,0.0015028554253080852,7.794758349903779e-05
Indian rupee sign,0.6470588235294118,0.0001153076085338436,17,4,5,0.004508566275924256,0.00010055472604402319
Mozilla Corporation,0.5089285714285714,0.00030391078868842274,14,4,5,0.0015028554253080852,0.00010587491054620828
Human,0.8555555555555555,0.0011761472030734877,45,4,5,0.0030057108506161704,0.0023010420419550745
Dividends received deduction,0.8333333333333334,0.00024691878675796807,3,4,5,0.00030057108506161706,7.135920497045331e-05
Computer data storage,0.802547770700637,0.003080637062721233,157,4,5,0.013225127742711151,0.0017037920013529505
"Austin, Texas",0.4166666666666667,6.900035119098663e-05,6,4,5,0.0009017132551848512,8.576370535664256e-05
Backhaul (telecommunications),0.6666666666666666,0.0003092667566351776,3,4,5,0.00030057108506161706,7.571528346610641e-05
PID controller,0.9,0.00015549521000293492,5,4,5,0.00030057108506161706,5.925174753590609e-05
Side effect (computer science),0.6987179487179487,0.0006442871274728606,39,4,5,0.0009017132551848512,0.00015491925810314454
Walgreens,1.0,0.038461538461538464,1,2,2,0.0018034265103697023,0.0001271325196661644
United States–Korea Free Trade Agreement,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
Magazine,0.8,0.0009285473492565742,15,4,5,0.0024045686804929365,0.0003040196396475438
Interpreted language,0.5966666666666667,0.0025635844474488586,75,3,5,0.0024045686804929365,0.00014626439920809378
Mozilla Thunderbird,0.6964285714285714,0.00020859511706193632,7,4,5,0.0012022843402464682,8.561726431976131e-05
Mojave Desert,0.75,3.587413393918467e-05,9,4,5,0.0009017132551848512,0.00011209868637134234
Radio,0.7830882352941176,0.0015637483997541712,68,4,5,0.01112113014727983,0.0022248208763221942
Mobile virtual network operator,0.5769230769230769,0.0020986880235064178,13,3,5,0.0021039975954313195,0.00013201270307613546
Throughput,0.5,0.0016372263279688917,20,3,5,0.0012022843402464682,0.00012514177538904017
Windows 10 Mobile,0.4875,0.00036228724442107874,40,4,5,0.0018034265103697023,0.00017867520429035722
Islam,0.7727272727272727,2.969641155539925e-05,11,4,5,0.0024045686804929365,0.00046934046192711673
MIT License,0.4642857142857143,0.004507978928132353,14,3,5,0.0021039975954313195,0.00013626581076077722
GeForce 256,0.75,5.501621796132912e-05,4,4,5,0.00030057108506161706,6.312418382502424e-05
OS/360 and successors,0.8229166666666666,0.000381124909481316,24,4,5,0.0009017132551848512,0.00010293674451387491
Digital data,0.8576388888888888,0.00113890142627954,72,4,5,0.00510970844604749,0.0011120850375237433
Author,0.6666666666666666,0.00014432311729609026,3,4,5,0.0009017132551848512,6.783383012603849e-05
Hangul,0.6973684210526315,0.00029076038252306063,19,4,5,0.00510970844604749,0.0004849325260788687
Cordless telephone,0.875,9.631450420924105e-05,4,4,5,0.00030057108506161706,8.035831917933476e-05
Service (systems architecture),0.8043478260869565,0.0007973177564165052,23,4,5,0.0015028554253080852,0.00022916082219061768
PageRank,0.3181818181818182,0.00013258733123904125,11,4,5,0.0009017132551848512,8.28553775913549e-05
The Battle for Wesnoth,0.7083333333333334,8.122366201929659e-05,6,4,5,0.00030057108506161706,5.947545024712244e-05
Apple Music,0.421875,6.413626882764475e-05,16,4,5,0.0012022843402464682,0.00010615982453831841
Google Keep,0.36538461538461536,0.0007418228590833344,13,3,5,0.00030057108506161706,7.027596641206672e-05
Natural language,0.8205128205128205,0.002271360051456218,78,4,5,0.00510970844604749,0.0012474806687269562
Google Photos,0.36538461538461536,0.0007418228590833344,13,3,5,0.00030057108506161706,7.027596641206672e-05
United States Constitution,0.5614754098360656,0.0004970141407159772,61,4,5,0.005410279531109107,0.0020819506312005696
Server (computing),0.6507352941176471,0.004404954720881909,204,4,5,0.013225127742711151,0.0010169326553660916
Economy of India,0.5,1.1690572331304597e-05,4,4,5,0.00030057108506161706,7.993068368877161e-05
World,1.0,0.0003539851960904592,6,4,5,0.0015028554253080852,0.0005755819793189629
Semantics,0.8041044776119403,0.01123509977773853,134,3,5,0.007514277126540426,0.0018639221575459481
Decompiler,0.44565217391304346,0.0006989632312924046,23,4,5,0.0009017132551848512,0.00011740870282043054
Digital photography,0.8157894736842105,0.0001990981797896237,19,4,5,0.0021039975954313195,0.00040711787480692457
World Trade Organization,0.875,0.0004121479730027933,36,4,5,0.0066125638713555755,0.001958652133284421
Delhi Sultanate,0.8571428571428571,1.982305654034383e-05,7,4,5,0.0012022843402464682,0.00017112863368896002
Intel 80386,0.3557692307692308,8.387699163234355e-05,13,4,5,0.0015028554253080852,0.00010169725607318261
Scripting language,0.6694444444444444,0.004842637812945165,135,3,5,0.007213706041478809,0.0003676603150050318
Popular culture,0.5833333333333334,0.00026364149171166716,6,4,5,0.0012022843402464682,0.00019278385755871558
Standalone program,0.8928571428571429,0.0002450212182382559,14,4,5,0.0009017132551848512,7.480702270130446e-05
Hype cycle,0.5,0.00030525030525030525,1,4,4,0.00030057108506161706,6.724978717437841e-05
List of World Heritage Sites in South Korea,0.5,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
Party line (telephony),1.0,6.677350427350427e-05,1,4,4,0.00030057108506161706,5.3377880344362805e-05
UCSD Pascal,0.8214285714285714,0.00017536541354170901,28,4,5,0.0006011421701232341,8.889050946101973e-05
NBC Tower,0.4,0.0016223797403509502,5,3,5,0.0021039975954313195,0.00012446384799517238
ZK (framework),1.0,0.0016722408026755853,1,3,3,0.00030057108506161706,5.381240867283833e-05
Pebibyte,0.4375,8.61546284887246e-05,4,4,5,0.00030057108506161706,5.8931313978455725e-05
Ad serving,0.875,6.021721828798048e-05,4,4,5,0.0006011421701232341,8.4004649022254e-05
Magnetic resonance imaging,0.8636363636363636,9.998416446928567e-05,11,4,5,0.0006011421701232341,9.7209976763902e-05
Development Assistance Committee,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
Mix automation,0.45,0.00015549521000293492,5,4,5,0.00030057108506161706,5.925174753590609e-05
CP/M,0.6696428571428571,0.00036767999949135534,14,4,5,0.0015028554253080852,0.00011157599547179896
International Organization for Standardization,0.8599137931034483,0.002571509943123623,116,4,5,0.008115419296663661,0.001079808351893038
Ancient Greek,0.9042553191489362,0.0012078237664916909,47,4,5,0.004508566275924256,0.0035549924501103386
Image sensor,0.45,6.765657791954599e-05,5,4,5,0.0006011421701232341,9.974603024606538e-05
First-person shooter,0.5833333333333334,0.00012619226461213362,6,4,5,0.0009017132551848512,8.014295090127712e-05
Societas Europaea,0.3125,0.00017209885630938262,4,4,5,0.00030057108506161706,6.406994752975264e-05
Computer industry,0.6041666666666666,0.0011715382178903604,12,3,5,0.0006011421701232341,0.00014259430989421322
International Standard Serial Number,1.0,0.0002403846153846154,1,4,4,0.00030057108506161706,7.842267913208301e-05
Cumberland Gap,0.6666666666666666,8.969419738724931e-05,6,4,5,0.00030057108506161706,6.254887268598166e-05
Ulysses S. Grant,0.59375,0.00010344168356120607,8,4,5,0.0012022843402464682,0.0002453370110031223
Data retrieval,0.7,0.0002639810332118025,5,4,5,0.00030057108506161706,5.796621826065563e-05
Implementation,0.8793103448275862,0.0007191969191962564,29,4,5,0.0024045686804929365,0.00036142073207358875
Indian subcontinent,0.609375,4.2753342628524655e-05,16,4,5,0.003907424105801022,0.0005227941508827513
Google I/O,0.4852941176470588,0.0003511041381596333,17,4,5,0.0021039975954313195,0.00010480482310221065
Telephone numbering plan,1.0,0.00025453949459631277,5,4,5,0.0009017132551848512,0.00014291006811949217
Governance,0.775,0.0008697065562404173,10,4,5,0.0012022843402464682,0.0007326699753533925
Perl,0.69375,0.0016024709444609055,140,4,5,0.00510970844604749,0.00038556354816928287
Concurrent computing,0.8653846153846154,0.0003815495094562503,26,4,5,0.0024045686804929365,0.00022186339275003794
Philanthropy,0.75,0.0001467504648300932,6,4,5,0.0015028554253080852,8.872277663413638e-05
Domain name registrar,0.625,0.000879510809795649,14,4,5,0.0009017132551848512,0.00013479163100238719
List of the largest counties in the United States by area,0.8125,2.689002176251342e-05,8,4,5,0.0006011421701232341,8.33953032776169e-05
Santa Clara University,0.20833333333333334,5.967184060829546e-05,3,4,5,0.0006011421701232341,6.903635182680168e-05
Steve Harvey (TV series),0.25,4.1091387245233394e-05,1,4,4,0.00030057108506161706,5.3940896998181714e-05
JQuery,0.46875,0.005849416529645392,4,3,5,0.0009017132551848512,7.402221946810006e-05
Number sign,0.8333333333333334,0.00042884293995185677,3,4,5,0.0009017132551848512,6.19902587557198e-05
Wheat,1.0,7.473586167918152e-05,4,4,5,0.00030057108506161706,5.984229905197928e-05
Closed-form expression,1.0,0.00010016025641025641,1,4,4,0.00030057108506161706,6.573346729659208e-05
Swedish language,0.6944444444444444,0.00015134034369003398,18,4,5,0.0018034265103697023,0.00028350514398127236
Michigan,0.6111111111111112,0.00014618404065337527,9,4,5,0.0018034265103697023,0.0002122271115930261
Filter (software),0.875,0.0003508913446801646,4,4,5,0.00030057108506161706,5.850269191170307e-05
Garden path sentence,0.4166666666666667,0.00021098715984537304,9,4,5,0.00030057108506161706,7.549808649935473e-05
Assignment (computer science),0.7708333333333334,6.989555224252365e-05,12,4,5,0.0009017132551848512,6.98098946658294e-05
Czech language,0.5909090909090909,5.177199417549277e-05,11,4,5,0.0006011421701232341,6.0036303550270795e-05
Windows 10,0.5272727272727272,0.000436927073807426,55,4,5,0.0030057108506161704,0.0001694228465405696
Commerce,0.8076923076923077,0.000798066727497782,13,4,5,0.0024045686804929365,0.0004007042907284142
Workstation,0.6691176470588235,0.0013706249137577758,68,4,5,0.0033062819356777877,0.00016038615983876678
Samsung,0.6136363636363636,0.00028956415660604044,33,4,5,0.004508566275924256,0.0002443054398655458
Principle of compositionality,0.75,0.000275126919863762,2,4,5,0.00030057108506161706,6.129312566854692e-05
YouTube Red,0.3125,3.548884055176961e-05,4,4,5,0.00030057108506161706,6.074373185352672e-05
Copyright term,0.42857142857142855,0.000537517948803115,7,4,5,0.00030057108506161706,0.00015230443363625318
CNN International,0.4642857142857143,0.00033285369507535495,7,4,5,0.0009017132551848512,0.00015995816076084748
